method,alpha,serial_id,qualified,A,truth_A,error_A,B,truth_B,error_B,C,truth_C,error_C
A,0.5,36,False,6.001832498893579,6.0,0.0018324988935791708,0.500069499101267,0.5,6.949910126696768e-05,0.022106907997157314,0.022,0.00010690799715731489
A,0.5,37,False,7.000600509149931,7.0,0.0006005091499305948,0.5000251127893708,0.5,2.511278937078476e-05,-0.2960837887915725,-0.296,-8.37887915725033e-05
A,0.5,38,False,5.9989756158135386,6.0,-0.0010243841864614467,0.499955171585956,0.5,-4.482841404401805e-05,-0.18208293281056728,-0.182,-8.293281056728774e-05
A,0.5,39,False,6.003126833252814,6.0,0.003126833252814265,0.5001115376491027,0.5,0.0001115376491026554,-0.012227063527281964,-0.012,-0.0002270635272819642
A,0.5,40,False,7.000129983396017,7.0,0.00012998339601733022,0.500005594413528,0.5,5.594413527987285e-06,-0.22488824716260053,-0.225,0.00011175283739947584
A,0.5,41,False,6.9996529920656885,7.0,-0.0003470079343115273,0.4999813251024,0.5,-1.8674897599990636e-05,-0.568129165458339,-0.568,-0.00012916545833907556
A,0.5,42,False,6.005153893202119,6.0,0.005153893202119342,0.4994900919527605,0.5,-0.0005099080472394935,0.24606851906724445,0.246,6.851906724444912e-05
A,0.5,43,False,5.986753216183901,6.0,-0.013246783816098784,0.5007992968849472,0.5,0.000799296884947176,0.5698748011040905,0.57,-0.00012519889590945077
A,0.5,44,False,7.998697691389494,8.0,-0.0013023086105059534,0.4997397982690011,0.5,-0.000260201730998888,-0.6727096298936514,-0.673,0.00029037010634869187
A,0.5,45,False,5.9970595608693635,6.0,-0.002940439130636463,0.5005321311504219,0.5,0.0005321311504219439,-0.2759576501903418,-0.276,4.2349809658226434e-05
A,0.5,46,False,5.998554926090652,6.0,-0.0014450739093483378,0.4999689991382605,0.5,-3.100086173951633e-05,0.7037380501233879,0.704,-0.0002619498766120998
A,0.5,47,False,8.003693253068551,8.0,0.003693253068551172,0.5001024221917544,0.5,0.00010242219175438105,-0.7710428006785878,-0.771,-4.280067858775105e-05
A,0.5,48,False,8.004146542449352,8.0,0.004146542449351642,0.5001078722184451,0.5,0.0001078722184451042,-0.7611085713229852,-0.761,-0.00010857132298514038
A,0.5,49,False,6.99070499263829,7.0,-0.009295007361710184,0.5005167940572542,0.5,0.000516794057254244,-0.5752373371081331,-0.575,-0.0002373371081331177
A,0.5,50,False,5.972014492754214,6.0,-0.027985507245785968,0.501152667373224,0.5,0.0011526673732239479,0.23379909597612633,0.234,-0.00020090402387368256
A,0.5,51,False,5.994422222051969,6.0,-0.0055777779480310485,0.5006394809740775,0.5,0.0006394809740775109,0.5676787509986077,0.568,-0.0003212490013922986
A,0.5,52,False,7.9992089502680646,8.0,-0.0007910497319354448,0.4999848502251321,0.5,-1.5149774867884158e-05,-0.6808662899987732,-0.681,0.00013371000122686105
A,0.5,53,False,5.9998114137764,6.0,-0.00018858622359996247,0.4996364390177179,0.5,-0.000363560982282074,-0.2067627938603665,-0.207,0.00023720613963348902
A,0.5,54,False,6.001513261662077,6.0,0.0015132616620769923,0.500381487102936,0.5,0.00038148710293595123,-0.22305868914710136,-0.223,-5.868914710135953e-05
A,0.5,55,False,6.003611496938895,6.0,0.0036114969388947316,0.5001400703077873,0.5,0.0001400703077872878,0.6926192931006476,0.693,-0.00038070689935232327
A,0.5,56,False,7.998252904024166,8.0,-0.001747095975834334,0.5003822043437851,0.5,0.0003822043437851086,-0.7721424439969019,-0.772,-0.00014244399690188647
A,0.5,57,False,8.003145289703713,8.0,0.0031452897037134164,0.5002513631826374,0.5,0.00025136318263740964,-0.7641981530156896,-0.764,-0.00019815301568959498
A,0.5,58,False,6.99320649709681,7.0,-0.006793502903190252,0.5005724111359536,0.5,0.0005724111359536321,-0.5851273808617683,-0.585,-0.00012738086176833363
A,0.5,59,False,6.00321628777868,6.0,0.0032162877786801047,0.4994286333869888,0.5,-0.0005713666130112149,0.23802355431399716,0.238,2.3554313997170562e-05
A,0.5,60,False,6.005146968315952,6.0,0.005146968315951739,0.5001836481351839,0.5,0.00018364813518390033,0.5611289059078052,0.561,0.00012890590780512134
A,0.5,61,False,7.996544260758013,8.0,-0.003455739241987388,0.4998217501414568,0.5,-0.0001782498585432002,-0.6519262528300105,-0.652,7.374716998953534e-05
A,0.5,62,False,5.9974097373866355,6.0,-0.00259026261336448,0.49989019214203334,0.5,-0.00010980785796665948,-0.21380216281102507,-0.214,0.0001978371889749253
A,0.5,63,False,6.002100987948451,6.0,0.0021009879484505944,0.5000738362819821,0.5,7.383628198209813e-05,-0.16407254057680698,-0.164,-7.254057680697312e-05
A,0.5,64,False,6.0012174519927814,6.0,0.0012174519927814487,0.5000308111552993,0.5,3.0811155299348414e-05,-0.19117568109900504,-0.191,-0.00017568109900503726
A,0.5,65,False,6.00170583149243,6.0,0.0017058314924298656,0.5000536439409234,0.5,5.364394092344238e-05,0.03693816819706798,0.037,-6.183180293201779e-05
A,0.5,66,False,6.997317067691087,7.0,-0.002682932308912811,0.49992418475301253,0.5,-7.581524698746511e-05,-0.3978012296294022,-0.398,0.00019877037059784497
A,0.5,67,False,6.998306029319984,7.0,-0.001693970680015866,0.5002845824959202,0.5,0.000284582495920227,-0.5793238562642047,-0.579,-0.0003238562642047249
A,0.5,68,False,5.9388617782192545,6.0,-0.06113822178074546,0.5017682694716892,0.5,0.0017682694716891767,0.19272109068015983,0.193,-0.000278909319840176
A,0.5,69,False,6.002550367771447,6.0,0.0025503677714473483,0.5000653747902271,0.5,6.537479022705739e-05,0.5669497611803535,0.567,-5.023881964649757e-05
A,0.5,70,False,7.998014258719527,8.0,-0.001985741280472908,0.4997947211807296,0.5,-0.0002052788192704047,-0.6708193350395637,-0.671,0.00018066496043633862
A,0.5,71,False,6.002865302281404,6.0,0.0028653022814042473,0.5003371803080172,0.5,0.0003371803080172153,0.07876069082418619,0.079,-0.00023930917581381494
A,0.5,72,False,7.996057158225879,8.0,-0.003942841774120964,0.49989910775253693,0.5,-0.00010089224746306913,-0.4887113503818963,-0.489,0.00028864961810370904
A,0.5,73,False,6.984448236847103,7.0,-0.015551763152896747,0.5006095677277261,0.5,0.0006095677277261347,-0.5731589807881448,-0.573,-0.00015898078814480243
A,0.5,74,False,5.998717571124894,6.0,-0.0012824288751058788,0.5004078529717829,0.5,0.00040785297178291824,0.16889028981097393,0.169,-0.00010971018902608543
A,0.5,75,False,5.997233534719538,6.0,-0.002766465280462427,0.4997422674384807,0.5,-0.00025773256151928603,0.5651042899709833,0.565,0.00010428997098332893
A,0.5,76,False,7.996806647508146,8.0,-0.003193352491853929,0.49987009501611224,0.5,-0.00012990498388776306,-0.6588182818453178,-0.659,0.00018171815468226438
A,0.5,77,False,6.000842691059502,6.0,0.0008426910595016324,0.5003422700937067,0.5,0.00034227009370668693,0.23184260427215744,0.232,-0.0001573957278425686
A,0.5,78,False,8.002533657267435,8.0,0.002533657267434819,0.49968768839088484,0.5,-0.00031231160911515676,-0.49386019759091637,-0.494,0.00013980240908362251
A,0.5,79,False,6.0021421196416,6.0,0.0021421196415998267,0.5002401012531345,0.5,0.0002401012531344504,-0.4131931607281241,-0.413,-0.0001931607281241421
A,0.5,80,False,7.000504925800603,7.0,0.0005049258006026847,0.5000081954324955,0.5,8.19543249552801e-06,-0.58604158548932,-0.586,-4.158548931998407e-05
A,0.5,81,False,6.00376167380021,6.0,0.003761673800210197,0.5001148412072084,0.5,0.00011484120720839375,0.23495913742290642,0.235,-4.0862577093569996e-05
A,0.5,82,False,6.001217200276121,6.0,0.0012172002761206002,0.49946250291478883,0.5,-0.0005374970852111693,0.560887389706263,0.561,-0.00011261029373710318
A,0.5,83,False,7.998450830284507,8.0,-0.001549169715493015,0.499953973262127,0.5,-4.6026737873017254e-05,-0.6617188347433551,-0.662,0.00028116525664489966
A,0.5,84,False,5.999077157196069,6.0,-0.0009228428039307346,0.49963102318200475,0.5,-0.00036897681799524795,-0.1479756811550556,-0.148,2.431884494438763e-05
A,0.5,85,False,6.004724869080172,6.0,0.0047248690801717785,0.5002008852619608,0.5,0.0002008852619608259,-0.04383472390963106,-0.044,0.00016527609036894042
A,0.5,86,False,5.996007614248627,6.0,-0.003992385751373284,0.4998511183210808,0.5,-0.00014888167891918824,-0.1820483648504063,-0.182,-4.836485040629612e-05
A,0.5,87,False,6.00185024612367,6.0,0.0018502461236700185,0.5002098818076552,0.5,0.00020988180765524334,-0.18236017521408543,-0.182,-0.0003601752140854342
A,0.5,88,False,6.00209079138683,6.0,0.002090791386829771,0.5004543365886172,0.5,0.00045433658861715465,-0.33399063155154585,-0.334,9.368448454172285e-06
A,0.5,89,False,6.004221370886679,6.0,0.0042213708866789545,0.5001861147605595,0.5,0.00018611476055951925,-0.3449612329100533,-0.345,3.876708994665634e-05
A,0.5,90,False,6.003914059517065,6.0,0.003914059517065027,0.500159119675947,0.5,0.00015911967594695042,0.4024831363126911,0.403,-0.0005168636873089105
A,0.5,91,False,8.00397025004563,8.0,0.003970250045629342,0.5001902823577349,0.5,0.00019028235773488333,-0.5680989847010975,-0.568,-9.898470109759305e-05
A,0.5,92,False,6.988010214491111,7.0,-0.01198978550888885,0.5005299540559908,0.5,0.0005299540559907667,-0.5889630313059453,-0.589,3.696869405467318e-05
A,0.5,93,False,5.994733727650411,6.0,-0.005266272349588874,0.499797480357426,0.5,-0.00020251964257400612,0.23295110313328551,0.233,-4.8896866714498444e-05
A,0.5,94,False,5.998036261072709,6.0,-0.001963738927290848,0.4996470412914352,0.5,-0.00035295870856477674,0.5652082586425651,0.565,0.00020825864256512894
A,0.5,95,False,7.998097175600553,8.0,-0.0019028243994467786,0.49968890482068407,0.5,-0.00031109517931593444,-0.6685600333865713,-0.669,0.0004399666134287106
A,0.5,96,False,5.9962568420563125,6.0,-0.003743157943687514,0.5005582552937038,0.5,0.000558255293703791,-0.1330238573512712,-0.133,-2.3857351271194815e-05
A,0.5,97,False,5.9986470988080685,6.0,-0.0013529011919315437,0.4996539651824951,0.5,-0.0003460348175048922,-0.17507119460918297,-0.175,-7.119460918297849e-05
A,0.5,98,False,5.998328317610438,6.0,-0.0016716823895617239,0.49993104306096775,0.5,-6.895693903224975e-05,-0.08288388649263612,-0.083,0.00011611350736388804
A,0.5,99,False,6.003641567547321,6.0,0.003641567547321145,0.5001479479541905,0.5,0.000147947954190486,0.01326785607385242,0.013,0.00026785607385242105
A,0.5,100,False,6.999505569828512,7.0,-0.0004944301714884247,0.49998875001798854,0.5,-1.12499820114631e-05,-0.3098810028214175,-0.31,0.0001189971785824917
A,0.5,101,False,5.996559379301749,6.0,-0.003440620698251351,0.49977789521852073,0.5,-0.00022210478147927093,0.19490155203873963,0.195,-9.844796126037836e-05
A,0.5,102,False,6.002457604053002,6.0,0.002457604053001994,0.5000921940967682,0.5,9.219409676819446e-05,-0.23039732896990753,-0.23,-0.00039732896990751776
A,0.5,103,False,5.9983439848307265,6.0,-0.0016560151692734948,0.4999279091468931,0.5,-7.209085310688756e-05,-0.26776033491784434,-0.268,0.00023966508215567117
A,0.5,104,False,6.0028005808300176,6.0,0.0028005808300175516,0.5002720218764631,0.5,0.00027202187646313547,-0.21312772883133005,-0.213,-0.00012772883133005397
A,0.5,105,False,5.999856012249743,6.0,-0.00014398775025714627,0.4999902353609677,0.5,-9.764639032294742e-06,-0.1900797783323156,-0.19,-7.977833231559428e-05
A,0.5,106,False,6.998748990267572,7.0,-0.0012510097324280878,0.4999562448949685,0.5,-4.3755105031517694e-05,-0.5850178595127403,-0.585,-1.785951274035913e-05
A,0.5,107,False,5.996710259131453,6.0,-0.003289740868546609,0.4998261350518066,0.5,-0.00017386494819338072,0.2441346474571239,0.244,0.0001346474571239098
A,0.5,108,False,6.001258920991652,6.0,0.001258920991651813,0.49948891060536216,0.5,-0.0005110893946378425,0.5610382013600512,0.561,3.820136005117103e-05
A,0.5,109,False,7.990763926637634,8.0,-0.009236073362366426,0.5004527419164941,0.5,0.0004527419164941371,-0.664072320216648,-0.664,-7.232021664793642e-05
A,0.5,110,False,6.003940856326473,6.0,0.003940856326472897,0.5001470224785174,0.5,0.00014702247851738903,-0.2379930109471435,-0.238,6.989052856481992e-06
A,0.5,111,False,5.9973154242449,6.0,-0.0026845757550999494,0.4999338972735488,0.5,-6.610272645118931e-05,0.6727449720362082,0.673,-0.0002550279637918429
A,0.5,112,False,8.0012441495029,8.0,0.0012441495029005267,0.5002832714417402,0.5,0.00028327144174022933,-0.6590744476205326,-0.659,-7.444762053254728e-05
A,0.5,113,False,7.000576139165712,7.0,0.0005761391657124193,0.5003244780966568,0.5,0.0003244780966568106,-0.8720636095411766,-0.872,-6.360954117656803e-05
A,0.5,114,False,7.000440612753203,7.0,0.00044061275320306237,0.5003202468801694,0.5,0.00032024688016940583,-0.5841171864134207,-0.584,-0.00011718641342073344
A,0.5,115,False,5.999483709029341,6.0,-0.0005162909706593055,0.500276318706987,0.5,0.0002763187069869666,0.233647871347786,0.234,-0.00035212865221401213
A,0.5,116,False,6.000835469632416,6.0,0.000835469632415986,0.5005560954769868,0.5,0.0005560954769867621,0.5621945425007608,0.562,0.00019454250076078594
A,0.5,117,False,7.9972026026130925,8.0,-0.002797397386907541,0.4997750566343447,0.5,-0.0002249433656553168,-0.6659117009960809,-0.666,8.829900391915668e-05
A,0.5,118,False,6.003899781568355,6.0,0.0038997815683545767,0.5001507034431996,0.5,0.00015070344319956241,-0.21217965181238613,-0.212,-0.00017965181238613348
A,0.5,119,False,5.997512855541112,6.0,-0.002487144458887869,0.49979338260875106,0.5,-0.00020661739124894218,-0.19069899104247023,-0.191,0.0003010089575297692
A,0.5,120,False,5.998876766699487,6.0,-0.0011232333005128936,0.4999828671638924,0.5,-1.7132836107602856e-05,0.6669821447966685,0.667,-1.7855203331529346e-05
A,0.5,121,False,7.999309574264403,8.0,-0.0006904257355966337,0.500279614482671,0.5,0.00027961448267099787,-0.6531454345716623,-0.653,-0.00014543457166227292
A,0.5,122,False,6.999839980826177,7.0,-0.0001600191738226897,0.50029501545608,0.5,0.00029501545608001667,-0.8772092025694915,-0.877,-0.00020920256949152893
A,0.5,123,False,6.997329188146581,7.0,-0.0026708118534193304,0.4999161755606159,0.5,-8.382443938409478e-05,-0.5581465412739348,-0.558,-0.0001465412739347638
A,0.5,124,False,5.9995196794201116,6.0,-0.0004803205798884491,0.500563461393646,0.5,0.0005634613936460475,0.18593850303744897,0.186,-6.14969625510331e-05
A,0.5,125,False,6.0042565313707925,6.0,0.004256531370792516,0.5001612798909693,0.5,0.000161279890969257,0.5736973951356376,0.574,-0.0003026048643623991
A,0.5,126,False,7.999402314003476,8.0,-0.000597685996524433,0.5003797870855691,0.5,0.00037978708556907215,-0.6942062347077517,-0.694,-0.00020623470775171793
A,0.5,127,False,5.996531424658018,6.0,-0.003468575341981861,0.5005386851526588,0.5,0.0005386851526587577,0.09576238257156561,0.096,-0.0002376174284343946
A,0.5,128,False,16.00342102264109,16.0,0.003421022641088456,0.5000395722785315,0.5,3.957227853146339e-05,-0.285174459235374,-0.285,-0.00017445923537401375
A,0.5,129,False,7.001132062749583,7.0,0.0011320627495834401,0.5004449679874916,0.5,0.0004449679874916068,-0.5921435124208786,-0.592,-0.00014351242087862204
A,0.5,130,False,5.99874931180385,6.0,-0.0012506881961495964,0.49997283296808687,0.5,-2.716703191313341e-05,0.26689338426920184,0.267,-0.00010661573079817632
A,0.5,131,False,5.99993153185703,6.0,-6.846814297034598e-05,0.5005033212731917,0.5,0.000503321273191748,0.5598614571740774,0.56,-0.00013854282592262734
A,0.5,132,False,7.995722738865173,8.0,-0.0042772611348267375,0.4997781220778381,0.5,-0.00022187792216188384,-0.6726352002574374,-0.673,0.00036479974256264924
A,0.5,133,False,5.989710855445821,6.0,-0.01028914455417862,0.5013695365364638,0.5,0.0013695365364637668,-0.3923987756857614,-0.392,-0.00039877568576141
A,0.5,134,False,7.001591623436154,7.0,0.0015916234361537107,0.5000702272942616,0.5,7.022729426164886e-05,-0.588127969463592,-0.588,-0.00012796946359205918
A,0.5,135,False,5.999277847667483,6.0,-0.0007221523325169343,0.4997528764546744,0.5,-0.00024712354532557823,0.21512919464538136,0.215,0.0001291946453813586
A,0.5,136,False,5.998152603969588,6.0,-0.0018473960304117298,0.49953835778550376,0.5,-0.00046164221449623843,0.5598982683539714,0.56,-0.0001017316460286688
A,0.5,137,False,7.994113503889113,8.0,-0.005886496110886874,0.5004341996811257,0.5,0.00043419968112567986,-0.6610461999770888,-0.661,-4.6199977088767774e-05
A,0.5,138,False,5.997479347461091,6.0,-0.002520652538908763,0.49991645963268155,0.5,-8.35403673184465e-05,-0.004787993085351576,-0.005,0.00021200691464842453
A,0.5,139,False,5.999814685851803,6.0,-0.00018531414819733527,0.5003032845595919,0.5,0.0003032845595919431,-0.3621897759215559,-0.362,-0.0001897759215558903
A,0.5,140,False,5.998723431371774,6.0,-0.0012765686282261157,0.4999557674231818,0.5,-4.423257681818171e-05,-0.35997153850041985,-0.36,2.8461499580134664e-05
A,0.5,141,False,6.985690911072308,7.0,-0.014309088927691782,0.5006006345018823,0.5,0.0006006345018823023,-0.5899255836102771,-0.59,7.441638972283116e-05
A,0.5,142,False,5.999353769153197,6.0,-0.0006462308468027089,0.49972224931232573,0.5,-0.0002777506876742719,0.21407257204720684,0.214,7.257204720684252e-05
A,0.5,143,False,5.997762773553789,6.0,-0.00223722644621116,0.49979025852048975,0.5,-0.00020974147951025035,0.5600595068495927,0.56,5.950684959266095e-05
A,0.5,144,False,7.999931904178985,8.0,-6.809582101485745e-05,0.4999984048882256,0.5,-1.5951117743884247e-06,-0.6568869983893991,-0.657,0.00011300161060090463
A,0.5,145,False,6.0026094836609385,6.0,0.002609483660938494,0.5000839955179867,0.5,8.399551798665694e-05,-0.03211088475876599,-0.032,-0.00011088475876598614
A,0.5,146,False,6.00225014611603,6.0,0.0022501461160295833,0.5002953441173635,0.5,0.0002953441173635385,-0.15428047509090478,-0.154,-0.00028047509090478595
A,0.5,147,False,6.002257456554215,6.0,0.0022574565542150538,0.5001791244759154,0.5,0.00017912447591539316,-0.36012087215706434,-0.36,-0.00012087215706435561
A,0.5,148,False,6.0007742837749944,6.0,0.0007742837749944442,0.5000287688445499,0.5,2.876884454994233e-05,-0.3319743899432579,-0.332,2.5610056742120246e-05
A,0.5,149,False,7.002331986790533,7.0,0.002331986790532703,0.5001929367075135,0.5,0.00019293670751352465,-0.5931098782620917,-0.593,-0.0001098782620917449
A,0.5,150,False,5.996218110988222,6.0,-0.0037818890117780057,0.5005229245113534,0.5,0.0005229245113533842,0.24176648941147486,0.242,-0.00023351058852513762
A,0.5,151,False,6.0038263679595465,6.0,0.003826367959546495,0.5001676031077169,0.5,0.00016760310771690712,0.5569787562919797,0.557,-2.124370802036868e-05
